1 0 0 1 0 17 0 0 0.0526316
0 0 0 0 0 0 21 0 0
1 0 27 0 0 0 0 0 0.964286
0 0 0 56 0 0 0 0 1
0 27 0 0 0 0 0 0 0
38 0 0 0 0 0 0 1 0
0 0 0 1 0 0 0 40 0
1 0 0 0 22 0 0 0 0
